Rank,Countries,City,Year,Air_Pollution_Index,Air_Pollution_Level
5612,Japan,Ono,2018,10.7,Good
5612,Japan,Ono,2019,11.4,Good
5612,Japan,Ono,2020,9.3,Good
5612,Japan,Ono,2021,6.9,Good
5612,Japan,Ono,2022,6.8,Good
5614,Japan,Shimamoto,2017,10.3,Good
5614,Japan,Shimamoto,2018,9.1,Good
5614,Japan,Shimamoto,2019,8.1,Good
5614,Japan,Shimamoto,2020,6.2,Good
5614,Japan,Shimamoto,2021,6.4,Good
5614,Japan,Shimamoto,2022,6.8,Good
5620,Norway,Brevik,2017,6.1,Good
5620,Norway,Brevik,2018,7.4,Good
5620,Norway,Brevik,2019,7.2,Good
5620,Norway,Brevik,2020,6.3,Good
5620,Norway,Brevik,2021,7,Good
5620,Norway,Brevik,2022,6.8,Good
5621,Spain,Ferrol,2017,8.7,Good
5621,Spain,Ferrol,2018,8.1,Good
5621,Spain,Ferrol,2019,7.8,Good
5621,Spain,Ferrol,2020,7.4,Good
5621,Spain,Ferrol,2021,7.5,Good
5621,Spain,Ferrol,2022,6.8,Good
5622,Spain,Laza,2017,7.5,Good
5622,Spain,Laza,2018,6.2,Good
5622,Spain,Laza,2019,5.9,Good
5622,Spain,Laza,2020,5.8,Good
5622,Spain,Laza,2021,5.6,Good
5622,Spain,Laza,2022,6.8,Good
5625,Sweden,Stockholm,2017,4.4,Good
5625,Sweden,Stockholm,2018,6.6,Good
5625,Sweden,Stockholm,2019,6.1,Good
5625,Sweden,Stockholm,2020,5.1,Good
5625,Sweden,Stockholm,2021,6,Good
5625,Sweden,Stockholm,2022,6.8,Good
5629,USA,Montgomery,2017,13.3,Good
5629,USA,Montgomery,2018,13.5,Good
5629,USA,Montgomery,2019,13.1,Good
5629,USA,Montgomery,2020,13.3,Good
5629,USA,Montgomery,2021,10.9,Good
5629,USA,Montgomery,2022,6.8,Good
5649,USA,Groton,2017,5.9,Good
5649,USA,Groton,2018,6,Good
5649,USA,Groton,2019,6.6,Good
5649,USA,Groton,2020,6.9,Good
5649,USA,Groton,2021,7.2,Good
5649,USA,Groton,2022,6.8,Good
5659,USA,Springfield,2017,7.6,Good
5659,USA,Springfield,2018,7.7,Good
5659,USA,Springfield,2019,7.3,Good
5659,USA,Springfield,2020,7.4,Good
5659,USA,Springfield,2021,6.3,Good
5659,USA,Springfield,2022,6.8,Good
5667,USA,Sisters,2017,12,Good
5667,USA,Sisters,2018,7.3,Good
5667,USA,Sisters,2019,5.7,Good
5667,USA,Sisters,2020,16,Good
5667,USA,Sisters,2021,8.9,Good
5667,USA,Sisters,2022,6.8,Good
5668,USA,Sweet Home,2017,8.9,Good
5668,USA,Sweet Home,2018,8.2,Good
5668,USA,Sweet Home,2019,7.5,Good
5668,USA,Sweet Home,2020,13.1,Good
5668,USA,Sweet Home,2021,6.9,Good
5668,USA,Sweet Home,2022,6.8,Good
5669,USA,Waynesburg,2017,8.2,Good
5669,USA,Waynesburg,2018,6.4,Good
5669,USA,Waynesburg,2019,8.6,Good
5669,USA,Waynesburg,2020,7.1,Good
5669,USA,Waynesburg,2021,8.3,Good
5669,USA,Waynesburg,2022,6.8,Good
5679,Australia,Traralgon,2017,8.5,Good
5679,Australia,Traralgon,2018,8,Good
5679,Australia,Traralgon,2019,9.2,Good
5679,Australia,Traralgon,2020,8.5,Good
5679,Australia,Traralgon,2021,7.4,Good
5679,Australia,Traralgon,2022,6.7,Good
5682,Canada,Prince George,2017,9.1,Good
5682,Canada,Prince George,2018,15.4,Good
5682,Canada,Prince George,2019,9,Good
5682,Canada,Prince George,2020,5.8,Good
5682,Canada,Prince George,2021,7.4,Good
5682,Canada,Prince George,2022,6.7,Good
5684,Canada,Vancouver,2017,6.6,Good
5684,Canada,Vancouver,2018,6.3,Good
5684,Canada,Vancouver,2019,6.1,Good
5684,Canada,Vancouver,2020,8.1,Good
5684,Canada,Vancouver,2021,5.8,Good
5684,Canada,Vancouver,2022,6.7,Good
5687,Canada,Cornwall,2017,6.2,Good
5687,Canada,Cornwall,2018,6.4,Good
5687,Canada,Cornwall,2019,5.8,Good
5687,Canada,Cornwall,2020,6.2,Good
5687,Canada,Cornwall,2021,6.9,Good
5687,Canada,Cornwall,2022,6.7,Good
5690,France,La Chataigneraie,2017,9.2,Good
5690,France,La Chataigneraie,2018,8.6,Good
5690,France,La Chataigneraie,2019,8,Good
5690,France,La Chataigneraie,2020,6.8,Good
5690,France,La Chataigneraie,2021,8.2,Good
5690,France,La Chataigneraie,2022,6.7,Good
5693,Japan,Hitachi,2017,9.3,Good
5693,Japan,Hitachi,2018,10.5,Good
5693,Japan,Hitachi,2019,9.5,Good
5693,Japan,Hitachi,2020,8.6,Good
5693,Japan,Hitachi,2021,6.3,Good
5693,Japan,Hitachi,2022,6.7,Good
5694,Japan,Koga,2017,12.8,Good
5694,Japan,Koga,2018,10.9,Good
5694,Japan,Koga,2019,10.7,Good
5694,Japan,Koga,2020,9.6,Good
5694,Japan,Koga,2021,8.7,Good
5694,Japan,Koga,2022,6.7,Good
5695,Japan,Takizawa,2017,12.3,Good
5695,Japan,Takizawa,2018,13,Good
5695,Japan,Takizawa,2019,13.3,Good
5695,Japan,Takizawa,2020,11,Good
5695,Japan,Takizawa,2021,7.8,Good
5695,Japan,Takizawa,2022,6.7,Good
5696,Japan,Shima,2017,15.2,Good
5696,Japan,Shima,2018,9.5,Good
5696,Japan,Shima,2019,8.4,Good
5696,Japan,Shima,2020,6.7,Good
5696,Japan,Shima,2021,6.4,Good
5696,Japan,Shima,2022,6.7,Good
5697,Japan,Nasushiobara,2017,8.6,Good
5697,Japan,Nasushiobara,2018,8.5,Good
5697,Japan,Nasushiobara,2019,8.3,Good
5697,Japan,Nasushiobara,2020,7.2,Good
5697,Japan,Nasushiobara,2021,6.3,Good
5697,Japan,Nasushiobara,2022,6.7,Good
5703,Spain,Almassora,2017,7.4,Good
5703,Spain,Almassora,2018,8.7,Good
5703,Spain,Almassora,2019,7.4,Good
5703,Spain,Almassora,2020,5.5,Good
5703,Spain,Almassora,2021,7.1,Good
5703,Spain,Almassora,2022,6.7,Good
5704,Spain,Sagunt,2017,7,Good
5704,Spain,Sagunt,2018,6.7,Good
5704,Spain,Sagunt,2019,5,Good
5704,Spain,Sagunt,2020,9.2,Good
5704,Spain,Sagunt,2021,8.6,Good
5704,Spain,Sagunt,2022,6.7,Good
5710,USA,Alpine,2017,7.4,Good
5710,USA,Alpine,2018,7.6,Good
5710,USA,Alpine,2019,5.9,Good
5710,USA,Alpine,2020,7.7,Good
5710,USA,Alpine,2021,10.7,Good
5710,USA,Alpine,2022,6.7,Good
5725,USA,Garden Valley,2017,10.3,Good
5725,USA,Garden Valley,2018,8,Good
5725,USA,Garden Valley,2019,7.2,Good
5725,USA,Garden Valley,2020,9.5,Good
5725,USA,Garden Valley,2021,9.8,Good
5725,USA,Garden Valley,2022,6.7,Good
5729,USA,Carson city,2017,6.8,Good
5729,USA,Carson city,2018,7.4,Good
5729,USA,Carson city,2019,4.9,Good
5729,USA,Carson city,2020,9.6,Good
5729,USA,Carson city,2021,18.6,Good
5729,USA,Carson city,2022,6.7,Good
5737,USA,Monroe,2017,7.8,Good
5737,USA,Monroe,2018,6.9,Good
5737,USA,Monroe,2019,7.4,Good
5737,USA,Monroe,2020,6.8,Good
5737,USA,Monroe,2021,7.7,Good
5737,USA,Monroe,2022,6.7,Good
5739,USA,Corsicana,2017,8.1,Good
5739,USA,Corsicana,2018,7.8,Good
5739,USA,Corsicana,2019,6.9,Good
5739,USA,Corsicana,2020,7.8,Good
5739,USA,Corsicana,2021,7.5,Good
5739,USA,Corsicana,2022,6.7,Good
5745,Australia,Muswellbrook,2017,9.4,Good
5745,Australia,Muswellbrook,2018,9.5,Good
5745,Australia,Muswellbrook,2019,13.5,Good
5745,Australia,Muswellbrook,2020,10.1,Good
5745,Australia,Muswellbrook,2021,13.4,Good
5745,Australia,Muswellbrook,2022,6.6,Good
5749,Canada,Victoria,2017,7.4,Good
5749,Canada,Victoria,2018,9.1,Good
5749,Canada,Victoria,2019,7.1,Good
5749,Canada,Victoria,2020,6.2,Good
5749,Canada,Victoria,2021,5.6,Good
5749,Canada,Victoria,2022,6.6,Good
5753,Japan,Shirakawa,2017,10.5,Good
5753,Japan,Shirakawa,2018,11.3,Good
5753,Japan,Shirakawa,2019,10.2,Good
5753,Japan,Shirakawa,2020,9,Good
5753,Japan,Shirakawa,2021,9.9,Good
5753,Japan,Shirakawa,2022,6.6,Good
5754,Japan,Kitaibaraki,2017,8.9,Good
5754,Japan,Kitaibaraki,2018,9,Good
5754,Japan,Kitaibaraki,2019,9,Good
5754,Japan,Kitaibaraki,2020,9.1,Good
5754,Japan,Kitaibaraki,2021,7.3,Good
5754,Japan,Kitaibaraki,2022,6.6,Good
5755,Japan,Sendai,2017,8.7,Good
5755,Japan,Sendai,2018,9,Good
5755,Japan,Sendai,2019,8.6,Good
5755,Japan,Sendai,2020,6.8,Good
5755,Japan,Sendai,2021,6.8,Good
5755,Japan,Sendai,2022,6.6,Good
5757,Spain,Patones,2017,8.4,Good
5757,Spain,Patones,2018,7,Good
5757,Spain,Patones,2019,7.2,Good
5757,Spain,Patones,2020,6.9,Good
5757,Spain,Patones,2021,6.8,Good
5757,Spain,Patones,2022,6.6,Good
5771,USA,Napa,2017,13.8,Good
5771,USA,Napa,2018,9.9,Good
5771,USA,Napa,2019,6.3,Good
5771,USA,Napa,2020,11.2,Good
5771,USA,Napa,2021,7.6,Good
5771,USA,Napa,2022,6.6,Good
5786,USA,Bellevue,2017,9.5,Good
5786,USA,Bellevue,2018,9,Good
5786,USA,Bellevue,2019,8.3,Good
5786,USA,Bellevue,2020,8.2,Good
5786,USA,Bellevue,2021,8.8,Good
5786,USA,Bellevue,2022,6.6,Good
5805,Estonia,Palmse,2017,4,Good
5805,Estonia,Palmse,2018,8,Good
5805,Estonia,Palmse,2019,6.3,Good
5805,Estonia,Palmse,2020,6.8,Good
5805,Estonia,Palmse,2021,5.6,Good
5805,Estonia,Palmse,2022,6.5,Good
5810,Japan,Hakodate,2017,8.3,Good
5810,Japan,Hakodate,2018,8.7,Good
5810,Japan,Hakodate,2019,8.8,Good
5810,Japan,Hakodate,2020,6.7,Good
5810,Japan,Hakodate,2021,6.7,Good
5810,Japan,Hakodate,2022,6.5,Good
5811,Japan,Sapporo,2017,8.4,Good
5811,Japan,Sapporo,2018,7.3,Good
5811,Japan,Sapporo,2019,8.1,Good
5811,Japan,Sapporo,2020,7,Good
5811,Japan,Sapporo,2021,6.8,Good
5811,Japan,Sapporo,2022,6.5,Good
5812,Japan,Tomakomai,2017,11.9,Good
5812,Japan,Tomakomai,2018,9.6,Good
5812,Japan,Tomakomai,2019,9.7,Good
5812,Japan,Tomakomai,2020,7.6,Good
5812,Japan,Tomakomai,2021,7,Good
5812,Japan,Tomakomai,2022,6.5,Good
5813,Japan,Wakuya,2017,7.7,Good
5813,Japan,Wakuya,2018,8.9,Good
5813,Japan,Wakuya,2019,8.5,Good
5813,Japan,Wakuya,2020,7.2,Good
5813,Japan,Wakuya,2021,6.5,Good
5813,Japan,Wakuya,2022,6.5,Good
5816,Spain,Zorita del Maestrazgo,2017,6.9,Good
5816,Spain,Zorita del Maestrazgo,2018,6.6,Good
5816,Spain,Zorita del Maestrazgo,2019,6,Good
5816,Spain,Zorita del Maestrazgo,2020,7.9,Good
5816,Spain,Zorita del Maestrazgo,2021,6.3,Good
5816,Spain,Zorita del Maestrazgo,2022,6.5,Good
5822,USA,Lake Elsinore,2017,11.4,Good
5822,USA,Lake Elsinore,2018,7.6,Good
5822,USA,Lake Elsinore,2019,6.1,Good
5822,USA,Lake Elsinore,2020,8.2,Good
5822,USA,Lake Elsinore,2021,7.5,Good
5822,USA,Lake Elsinore,2022,6.5,Good
5826,USA,Red Bluff,2017,7,Good
5826,USA,Red Bluff,2018,11.1,Good
5826,USA,Red Bluff,2019,6.5,Good
5826,USA,Red Bluff,2020,14.8,Good
5826,USA,Red Bluff,2021,13.6,Good
5826,USA,Red Bluff,2022,6.5,Good
5827,USA,San Rafael,2017,10,Good
5827,USA,San Rafael,2018,11.2,Good
5827,USA,San Rafael,2019,5.7,Good
5827,USA,San Rafael,2020,9.1,Good
5827,USA,San Rafael,2021,7.3,Good
5827,USA,San Rafael,2022,6.5,Good
5828,USA,Santa Maria,2017,7.5,Good
5828,USA,Santa Maria,2018,7.1,Good
5828,USA,Santa Maria,2019,6.5,Good
5828,USA,Santa Maria,2020,9.3,Good
5828,USA,Santa Maria,2021,7.7,Good
5828,USA,Santa Maria,2022,6.5,Good
5832,USA,Belle Glade,2017,10.2,Good
5832,USA,Belle Glade,2018,8.2,Good
5832,USA,Belle Glade,2019,7,Good
5832,USA,Belle Glade,2020,6.5,Good
5832,USA,Belle Glade,2021,7.1,Good
5832,USA,Belle Glade,2022,6.5,Good
5838,USA,Hagerstown,2017,8.4,Good
5838,USA,Hagerstown,2018,8.2,Good
5838,USA,Hagerstown,2019,7.3,Good
5838,USA,Hagerstown,2020,6.8,Good
5838,USA,Hagerstown,2021,7.8,Good
5838,USA,Hagerstown,2022,6.5,Good
5841,USA,Ware,2017,6,Good
5841,USA,Ware,2018,7,Good
5841,USA,Ware,2019,6.4,Good
5841,USA,Ware,2020,7.1,Good
5841,USA,Ware,2021,6.8,Good
5841,USA,Ware,2022,6.5,Good
5842,USA,Bay City,2017,7.1,Good
5842,USA,Bay City,2018,7.2,Good
5842,USA,Bay City,2019,7,Good
5842,USA,Bay City,2020,5.6,Good
5842,USA,Bay City,2021,6.6,Good
5842,USA,Bay City,2022,6.5,Good
5845,USA,Billings,2017,8.7,Good
5845,USA,Billings,2018,8.7,Good
5845,USA,Billings,2019,6.5,Good
5845,USA,Billings,2020,7.1,Good
5845,USA,Billings,2021,10.4,Good
5845,USA,Billings,2022,6.5,Good
5846,USA,Bozeman,2017,9,Good
5846,USA,Bozeman,2018,7.3,Good
5846,USA,Bozeman,2019,7.2,Good
5846,USA,Bozeman,2020,7.6,Good
5846,USA,Bozeman,2021,11.3,Good
5846,USA,Bozeman,2022,6.5,Good
5865,Canada,Gibsons,2017,9.6,Good
5865,Canada,Gibsons,2018,9.5,Good
5865,Canada,Gibsons,2019,6.2,Good
5865,Canada,Gibsons,2020,7,Good
5865,Canada,Gibsons,2021,5.3,Good
5865,Canada,Gibsons,2022,6.4,Good
5866,Canada,Newmarket,2017,6.4,Good
5866,Canada,Newmarket,2018,6.4,Good
5866,Canada,Newmarket,2019,6.3,Good
5866,Canada,Newmarket,2020,6.2,Good
5866,Canada,Newmarket,2021,6.6,Good
5866,Canada,Newmarket,2022,6.4,Good
5870,France,Saint-Michel-l'Observatoire,2017,8.4,Good
5870,France,Saint-Michel-l'Observatoire,2018,6.2,Good
5870,France,Saint-Michel-l'Observatoire,2019,6.6,Good
5870,France,Saint-Michel-l'Observatoire,2020,6.1,Good
5870,France,Saint-Michel-l'Observatoire,2021,6.6,Good
5870,France,Saint-Michel-l'Observatoire,2022,6.4,Good
5871,Germany,Tiefenbach,2017,8,Good
5871,Germany,Tiefenbach,2018,10,Good
5871,Germany,Tiefenbach,2019,7.7,Good
5871,Germany,Tiefenbach,2020,6.9,Good
5871,Germany,Tiefenbach,2021,5.9,Good
5871,Germany,Tiefenbach,2022,6.4,Good
5876,Norway,Gjovik,2017,6.8,Good
5876,Norway,Gjovik,2018,8.4,Good
5876,Norway,Gjovik,2019,6.8,Good
5876,Norway,Gjovik,2020,5.4,Good
5876,Norway,Gjovik,2021,6.4,Good
5876,Norway,Gjovik,2022,6.4,Good
5877,Portugal,Alandroal,2017,13.3,Good
5877,Portugal,Alandroal,2018,7.1,Good
5877,Portugal,Alandroal,2019,5.3,Good
5877,Portugal,Alandroal,2020,4.8,Good
5877,Portugal,Alandroal,2021,4.9,Good
5877,Portugal,Alandroal,2022,6.4,Good
5881,Spain,Viver,2017,7.4,Good
5881,Spain,Viver,2018,6.3,Good
5881,Spain,Viver,2019,5.7,Good
5881,Spain,Viver,2020,6.3,Good
5881,Spain,Viver,2021,6.8,Good
5881,Spain,Viver,2022,6.4,Good
5889,USA,Hollister,2017,5.6,Good
5889,USA,Hollister,2018,7.3,Good
5889,USA,Hollister,2019,5.6,Good
5889,USA,Hollister,2020,9.9,Good
5889,USA,Hollister,2021,7.4,Good
5889,USA,Hollister,2022,6.4,Good
5899,USA,Twin Falls,2017,9.5,Good
5899,USA,Twin Falls,2018,8.4,Good
5899,USA,Twin Falls,2019,5,Good
5899,USA,Twin Falls,2020,7,Good
5899,USA,Twin Falls,2021,8.6,Good
5899,USA,Twin Falls,2022,6.4,Good
5902,USA,Lakeville,2017,6.5,Good
5902,USA,Lakeville,2018,7.4,Good
5902,USA,Lakeville,2019,8.2,Good
5902,USA,Lakeville,2020,7.9,Good
5902,USA,Lakeville,2021,9.7,Good
5902,USA,Lakeville,2022,6.4,Good
5905,USA,Newburgh,2017,6.6,Good
5905,USA,Newburgh,2018,6.8,Good
5905,USA,Newburgh,2019,6.7,Good
5905,USA,Newburgh,2020,6.7,Good
5905,USA,Newburgh,2021,7.8,Good
5905,USA,Newburgh,2022,6.4,Good
5909,USA,Kenmare,2017,5.6,Good
5909,USA,Kenmare,2018,4.8,Good
5909,USA,Kenmare,2019,4.6,Good
5909,USA,Kenmare,2020,5.2,Good
5909,USA,Kenmare,2021,8.2,Good
5909,USA,Kenmare,2022,6.4,Good
5921,Canada,Calgary,2017,7.5,Good
5921,Canada,Calgary,2018,10.9,Good
5921,Canada,Calgary,2019,6.9,Good
5921,Canada,Calgary,2020,5.9,Good
5921,Canada,Calgary,2021,8.4,Good
5921,Canada,Calgary,2022,6.3,Good
5925,Canada,Tomahawk,2017,5.8,Good
5925,Canada,Tomahawk,2018,8.8,Good
5925,Canada,Tomahawk,2019,5.8,Good
5925,Canada,Tomahawk,2020,4.7,Good
5925,Canada,Tomahawk,2021,6.5,Good
5925,Canada,Tomahawk,2022,6.3,Good
5929,France,Mere,2017,7.1,Good
5929,France,Mere,2018,7.6,Good
5929,France,Mere,2019,6,Good
5929,France,Mere,2020,6.6,Good
5929,France,Mere,2021,6.8,Good
5929,France,Mere,2022,6.3,Good
5935,Japan,Kuji,2017,11,Good
5935,Japan,Kuji,2018,11.5,Good
5935,Japan,Kuji,2019,12.4,Good
5935,Japan,Kuji,2020,10.4,Good
5935,Japan,Kuji,2021,11.5,Good
5935,Japan,Kuji,2022,6.3,Good
5937,Japan,Kurihara,2017,8,Good
5937,Japan,Kurihara,2018,8.4,Good
5937,Japan,Kurihara,2019,8.3,Good
5937,Japan,Kurihara,2020,7,Good
5937,Japan,Kurihara,2021,6.8,Good
5937,Japan,Kurihara,2022,6.3,Good
5938,Portugal,Funchal,2017,5.6,Good
5938,Portugal,Funchal,2018,5.2,Good
5938,Portugal,Funchal,2019,6,Good
5938,Portugal,Funchal,2020,5.9,Good
5938,Portugal,Funchal,2021,5.2,Good
5938,Portugal,Funchal,2022,6.3,Good
5939,Portugal,Palmela,2017,13.5,Good
5939,Portugal,Palmela,2018,9.3,Good
5939,Portugal,Palmela,2019,11,Good
5939,Portugal,Palmela,2020,7.5,Good
5939,Portugal,Palmela,2021,5.4,Good
5939,Portugal,Palmela,2022,6.3,Good
5950,USA,Greeley,2017,8.7,Good
5950,USA,Greeley,2018,9.7,Good
5950,USA,Greeley,2019,9.3,Good
5950,USA,Greeley,2020,9.6,Good
5950,USA,Greeley,2021,9.3,Good
5950,USA,Greeley,2022,6.3,Good
5952,USA,Felton,2017,6.9,Good
5952,USA,Felton,2018,6.6,Good
5952,USA,Felton,2019,7.5,Good
5952,USA,Felton,2020,6.8,Good
5952,USA,Felton,2021,7.1,Good
5952,USA,Felton,2022,6.3,Good
5955,USA,Pocatello,2017,6.4,Good
5955,USA,Pocatello,2018,6.6,Good
5955,USA,Pocatello,2019,5.7,Good
5955,USA,Pocatello,2020,6.9,Good
5955,USA,Pocatello,2021,8.1,Good
5955,USA,Pocatello,2022,6.3,Good
5957,USA,Millington,2017,8.7,Good
5957,USA,Millington,2018,6.8,Good
5957,USA,Millington,2019,6.1,Good
5957,USA,Millington,2020,4.8,Good
5957,USA,Millington,2021,5.6,Good
5957,USA,Millington,2022,6.3,Good
5959,USA,Fall River,2017,7.2,Good
5959,USA,Fall River,2018,7.5,Good
5959,USA,Fall River,2019,7.2,Good
5959,USA,Fall River,2020,7.5,Good
5959,USA,Fall River,2021,7.2,Good
5959,USA,Fall River,2022,6.3,Good
5963,USA,Broadus,2017,10.7,Good
5963,USA,Broadus,2018,7.8,Good
5963,USA,Broadus,2019,6.4,Good
5963,USA,Broadus,2020,8.6,Good
5963,USA,Broadus,2021,9.9,Good
5963,USA,Broadus,2022,6.3,Good
5964,USA,Lincoln,2017,11.4,Good
5964,USA,Lincoln,2018,7.5,Good
5964,USA,Lincoln,2019,8.8,Good
5964,USA,Lincoln,2020,7.3,Good
5964,USA,Lincoln,2021,8.7,Good
5964,USA,Lincoln,2022,6.3,Good
5967,USA,Spruce Pine,2017,6.9,Good
5967,USA,Spruce Pine,2018,5.6,Good
5967,USA,Spruce Pine,2019,8.4,Good
5967,USA,Spruce Pine,2020,5.4,Good
5967,USA,Spruce Pine,2021,6.7,Good
5967,USA,Spruce Pine,2022,6.3,Good
5969,USA,Canton,2017,9.6,Good
5969,USA,Canton,2018,5.7,Good
5969,USA,Canton,2019,6,Good
5969,USA,Canton,2020,6.3,Good
5969,USA,Canton,2021,6.9,Good
5969,USA,Canton,2022,6.3,Good
5971,USA,Amarillo,2017,5.5,Good
5971,USA,Amarillo,2018,6,Good
5971,USA,Amarillo,2019,5.5,Good
5971,USA,Amarillo,2020,6.1,Good
5971,USA,Amarillo,2021,6.3,Good
5971,USA,Amarillo,2022,6.3,Good
5973,USA,Brigham City,2017,7.7,Good
5973,USA,Brigham City,2018,8.7,Good
5973,USA,Brigham City,2019,6.6,Good
5973,USA,Brigham City,2020,8.5,Good
5973,USA,Brigham City,2021,10.2,Good
5973,USA,Brigham City,2022,6.3,Good
5976,Australia,Cannon Hill,2017,8.1,Good
5976,Australia,Cannon Hill,2018,7.9,Good
5976,Australia,Cannon Hill,2019,9,Good
5976,Australia,Cannon Hill,2020,6.6,Good
5976,Australia,Cannon Hill,2021,6.1,Good
5976,Australia,Cannon Hill,2022,6.2,Good
5983,Canada,Quebec,2017,9,Good
5983,Canada,Quebec,2018,8.9,Good
5983,Canada,Quebec,2019,8.3,Good
5983,Canada,Quebec,2020,9.9,Good
5983,Canada,Quebec,2021,8.5,Good
5983,Canada,Quebec,2022,6.2,Good
5985,Germany,Merzalben,2017,6.3,Good
5985,Germany,Merzalben,2018,7.4,Good
5985,Germany,Merzalben,2019,5.4,Good
5985,Germany,Merzalben,2020,4.7,Good
5985,Germany,Merzalben,2021,5.1,Good
5985,Germany,Merzalben,2022,6.2,Good
5989,Japan,Oyabe,2017,8.9,Good
5989,Japan,Oyabe,2018,9.4,Good
5989,Japan,Oyabe,2019,8.8,Good
5989,Japan,Oyabe,2020,7.5,Good
5989,Japan,Oyabe,2021,6.7,Good
5989,Japan,Oyabe,2022,6.2,Good
5999,USA,Glendale,2017,7,Good
5999,USA,Glendale,2018,7.2,Good
5999,USA,Glendale,2019,5.7,Good
5999,USA,Glendale,2020,6.9,Good
5999,USA,Glendale,2021,7.2,Good
5999,USA,Glendale,2022,6.2,Good
6003,USA,Goleta,2017,9.5,Good
6003,USA,Goleta,2018,7.9,Good
6003,USA,Goleta,2019,6.9,Good
6003,USA,Goleta,2020,9.2,Good
6003,USA,Goleta,2021,8.4,Good
6003,USA,Goleta,2022,6.2,Good
6005,USA,Ojai,2017,12.7,Good
6005,USA,Ojai,2018,10.4,Good
6005,USA,Ojai,2019,6,Good
6005,USA,Ojai,2020,8.2,Good
6005,USA,Ojai,2021,8.4,Good
6005,USA,Ojai,2022,6.2,Good
6008,USA,Salinas,2017,6.1,Good
6008,USA,Salinas,2018,6.5,Good
6008,USA,Salinas,2019,4.5,Good
6008,USA,Salinas,2020,6.9,Good
6008,USA,Salinas,2021,6.7,Good
6008,USA,Salinas,2022,6.2,Good
6012,USA,Sebastopol,2017,8.4,Good
6012,USA,Sebastopol,2018,8.6,Good
6012,USA,Sebastopol,2019,5.5,Good
6012,USA,Sebastopol,2020,8.4,Good
6012,USA,Sebastopol,2021,7,Good
6012,USA,Sebastopol,2022,6.2,Good
6017,USA,Idaho Falls,2017,7.5,Good
6017,USA,Idaho Falls,2018,8.1,Good
6017,USA,Idaho Falls,2019,7.2,Good
6017,USA,Idaho Falls,2020,7.1,Good
6017,USA,Idaho Falls,2021,8.3,Good
6017,USA,Idaho Falls,2022,6.2,Good
6023,USA,Portsmouth,2017,6.1,Good
6023,USA,Portsmouth,2018,6,Good
6023,USA,Portsmouth,2019,6.1,Good
6023,USA,Portsmouth,2020,6.8,Good
6023,USA,Portsmouth,2021,7.4,Good
6023,USA,Portsmouth,2022,6.2,Good
6026,USA,Utica,2017,5.8,Good
6026,USA,Utica,2018,5.6,Good
6026,USA,Utica,2019,5.5,Good
6026,USA,Utica,2020,5.6,Good
6026,USA,Utica,2021,6.5,Good
6026,USA,Utica,2022,6.2,Good
6028,USA,Rapid City,2017,8.5,Good
6028,USA,Rapid City,2018,7.2,Good
6028,USA,Rapid City,2019,8,Good
6028,USA,Rapid City,2020,7.9,Good
6028,USA,Rapid City,2021,8.8,Good
6028,USA,Rapid City,2022,6.2,Good
6040,Belgium,Somme-Leuze,2017,8,Good
6040,Belgium,Somme-Leuze,2018,9.1,Good
6040,Belgium,Somme-Leuze,2019,8.4,Good
6040,Belgium,Somme-Leuze,2020,5.5,Good
6040,Belgium,Somme-Leuze,2021,6.7,Good
6040,Belgium,Somme-Leuze,2022,6.1,Good
6050,United Kingdom,Saltash,2017,7.8,Good
6050,United Kingdom,Saltash,2018,8.4,Good
6050,United Kingdom,Saltash,2019,9.7,Good
6050,United Kingdom,Saltash,2020,8.1,Good
6050,United Kingdom,Saltash,2021,6.4,Good
6050,United Kingdom,Saltash,2022,6.1,Good
6066,USA,Naples,2017,8.6,Good
6066,USA,Naples,2018,8.2,Good
6066,USA,Naples,2019,7.7,Good
6066,USA,Naples,2020,8.1,Good
6066,USA,Naples,2021,7.3,Good
6066,USA,Naples,2022,6.1,Good
6067,USA,Germfask,2017,5.5,Good
6067,USA,Germfask,2018,5.6,Good
6067,USA,Germfask,2019,5.3,Good
6067,USA,Germfask,2020,5.2,Good
6067,USA,Germfask,2021,6.9,Good
6067,USA,Germfask,2022,6.1,Good
6068,USA,Apple Valley,2017,7.5,Good
6068,USA,Apple Valley,2018,7.4,Good
6068,USA,Apple Valley,2019,7,Good
6068,USA,Apple Valley,2020,7.8,Good
6068,USA,Apple Valley,2021,7,Good
6068,USA,Apple Valley,2022,6.1,Good
6069,USA,Saint Michael,2017,6.9,Good
6069,USA,Saint Michael,2018,6.9,Good
6069,USA,Saint Michael,2019,5.8,Good
6069,USA,Saint Michael,2020,6.3,Good
6069,USA,Saint Michael,2021,8.7,Good
6069,USA,Saint Michael,2022,6.1,Good
6071,USA,Millville,2017,8.9,Good
6071,USA,Millville,2018,8.8,Good
6071,USA,Millville,2019,8.4,Good
6071,USA,Millville,2020,9.3,Good
6071,USA,Millville,2021,7.5,Good
6071,USA,Millville,2022,6.1,Good
6077,USA,Erda,2017,6.9,Good
6077,USA,Erda,2018,7.6,Good
6077,USA,Erda,2019,6.2,Good
6077,USA,Erda,2020,7.6,Good
6077,USA,Erda,2021,9.8,Good
6077,USA,Erda,2022,6.1,Good
6078,USA,Lindon,2017,7.4,Good
6078,USA,Lindon,2018,6.7,Good
6078,USA,Lindon,2019,6,Good
6078,USA,Lindon,2020,8,Good
