"Time","Alor.Gajah","Alor.Setar","Balik.Pulau","Balok.Baru.Kuantan","Bandaraya.Melaka","Banting","Batu.Muda","Batu.Pahat","Besut","Bintulu","Bukit.Rambai","Cheras","Indera.Mahkota.Kuantan","Jerantut","Kangar","Kapit","Kemaman","Keningau","Kimanis","Klang","Kluang","Kota.Bharu","Kota.Kinabalu","Kota.Tinggi","Kuala.Selangor","Kuala.Terengganu","Kuching","Kulim","Labuan","Langkawi","Larkin","Limbang","Minden","Miri","Muar","Mukah","Nilai","Paka","Pasir.Gudang","Pegoh.Ipoh","Pengerang","Petaling.Jaya","Port.Dickson","Putrajaya","Rompin","Samalaju","Samarahan","Sandakan","Sarikei","Seberang.Jaya","Seberang.Perai","Segamat","Seremban","Seri.Manjung","Shah.Alam","Sibu","Sri.Aman","Sungai.Petani","Taiping","Tanah.Merah","Tangkak","Tanjung.Malim","Tasek.Ipoh","Tawau","Temerloh"
2022-04-05 10:00:00,44,33,26,33,40,71,61,43,26,53,52,55,22,28,17,41,21,22,19,64,24,19,29,31,60,36,32,37,29,19,55,19,31,28,NA,24,63,12,56,44,58,66,57,54,14,41,40,22,29,57,36,37,72,38,66,26,41,50,34,27,55,46,52,38,33
2022-04-05 11:00:00,44,34,27,33,41,72,61,44,26,54,53,55,22,29,18,41,20,21,18,66,25,20,29,31,61,37,31,38,28,19,55,19,31,29,NA,24,63,12,57,43,58,67,58,54,14,42,40,23,29,57,39,36,71,36,68,25,41,48,33,26,55,48,51,37,30
2022-04-05 12:00:00,46,34,26,33,42,73,61,46,27,54,54,56,22,28,18,41,20,21,18,66,25,20,30,30,62,35,30,37,27,20,55,19,32,29,NA,25,63,13,55,45,58,67,59,53,14,43,39,21,28,58,40,36,71,36,68,25,39,46,34,25,55,48,50,36,28
2022-04-05 13:00:00,46,33,24,33,42,74,61,45,28,54,54,56,22,28,18,41,20,21,18,66,25,21,30,30,62,35,31,37,28,20,55,18,31,30,NA,26,62,13,55,45,58,68,58,53,14,46,38,22,27,58,42,35,71,35,68,26,38,45,32,23,55,48,50,35,26
2022-04-05 14:00:00,47,33,27,33,42,74,61,45,27,54,54,55,20,27,18,39,21,21,18,67,24,20,28,29,62,33,32,39,27,21,55,19,30,29,NA,26,62,13,54,45,57,68,58,53,14,49,37,22,26,39,42,35,70,34,68,27,37,43,32,23,55,50,51,33,25
2022-04-05 15:00:00,48,32,28,33,42,75,62,43,28,54,55,54,23,24,18,39,22,21,17,67,24,20,28,29,63,33,30,39,27,20,54,18,30,29,NA,27,62,13,53,44,56,68,58,53,14,50,35,22,25,42,41,34,77,34,70,28,36,42,30,23,54,49,52,32,24
2022-04-05 16:00:00,49,33,28,34,44,75,61,44,28,54,56,54,24,27,19,40,22,20,16,67,25,20,27,29,63,33,29,39,26,20,55,19,33,29,NA,27,62,13,52,44,55,69,57,53,14,52,36,22,25,43,40,33,77,34,71,29,35,42,30,23,54,48,52,32,23
2022-04-05 17:00:00,51,33,31,34,45,76,62,43,28,54,56,55,25,29,20,41,23,20,15,67,25,20,27,28,62,34,29,37,26,20,57,18,34,28,NA,27,62,12,49,45,54,69,57,54,14,52,35,23,24,48,43,32,76,33,72,30,34,42,29,24,54,49,52,33,24
2022-04-05 18:00:00,51,33,33,35,46,78,63,43,27,54,57,55,28,25,21,42,23,21,14,67,23,21,27,28,61,33,29,38,26,20,57,17,39,27,NA,27,62,13,48,46,53,70,58,54,14,53,35,23,23,50,44,31,77,34,72,31,33,42,29,23,54,50,52,36,23
2022-04-05 19:00:00,50,34,34,34,46,77,62,42,25,54,57,55,31,NA,22,43,23,21,13,67,22,22,27,26,61,34,28,37,26,20,57,17,42,25,NA,26,62,12,46,45,52,70,58,54,14,53,34,23,23,51,44,31,77,34,72,31,32,42,28,25,54,49,52,34,22
2022-04-05 20:00:00,49,33,33,34,47,77,62,43,25,53,58,55,34,NA,22,43,24,19,14,67,23,22,25,26,61,35,28,37,25,21,57,18,43,24,NA,26,62,12,44,46,52,71,59,54,15,53,36,23,23,52,46,30,77,34,72,31,32,41,28,25,53,50,52,34,21
2022-04-05 21:00:00,48,33,32,35,47,76,62,43,24,53,58,54,34,NA,22,43,25,19,14,68,22,22,23,26,61,38,27,37,24,21,57,17,46,23,NA,25,62,13,44,47,51,73,60,53,17,52,37,24,23,51,47,30,77,35,72,31,28,42,29,26,53,51,52,34,22
2022-04-05 22:00:00,45,33,30,36,46,75,62,42,26,52,58,54,31,NA,24,40,25,20,14,67,23,24,22,24,60,39,28,37,27,21,56,16,48,21,NA,25,62,13,45,48,50,72,60,53,17,51,38,24,22,52,48,29,76,35,72,31,27,42,30,27,53,51,52,34,22
2022-04-05 23:00:00,43,33,30,37,46,75,63,40,27,52,58,54,28,NA,24,40,25,21,14,67,22,25,22,21,60,39,27,37,27,21,56,16,49,20,NA,26,61,13,44,50,49,72,61,53,17,47,38,24,21,52,48,29,78,36,72,33,26,42,31,27,52,52,52,35,22
2022-04-06,43,34,31,39,45,75,62,38,28,52,57,53,29,NA,25,38,26,21,14,67,23,26,21,21,61,40,26,38,27,20,56,16,49,21,NA,26,60,14,44,52,49,72,61,53,18,46,38,24,20,53,48,31,77,38,71,33,26,43,32,28,52,51,52,33,22
2022-04-06 01:00:00,43,35,33,55,43,74,62,38,30,52,58,53,31,NA,25,37,27,21,14,67,24,27,21,22,61,41,26,39,27,20,56,17,51,20,NA,25,60,14,45,53,49,72,61,52,19,46,38,23,20,53,48,31,77,40,70,34,24,46,33,30,52,51,53,32,23
2022-04-06 02:00:00,43,36,34,41,43,73,62,38,30,52,57,53,33,NA,26,36,26,20,14,67,25,27,21,22,62,43,25,39,28,19,56,16,52,20,NA,25,60,14,45,54,49,71,61,52,20,47,38,24,20,53,49,31,77,41,70,33,23,43,33,29,52,51,53,32,24
2022-04-06 03:00:00,44,36,35,49,46,72,62,39,30,53,57,53,34,NA,26,37,26,20,14,66,26,28,21,24,63,43,25,39,27,19,56,16,52,21,NA,24,60,15,47,55,49,70,61,51,20,47,35,23,20,53,48,32,77,42,70,34,22,44,33,28,52,52,54,32,24
2022-04-06 04:00:00,44,36,36,50,46,73,62,39,31,53,57,53,36,NA,27,36,25,20,14,66,27,29,21,25,63,43,24,38,29,19,56,16,52,21,NA,24,60,16,48,55,49,69,61,49,19,49,34,23,19,54,48,33,77,43,70,33,22,47,34,28,52,52,54,32,23
2022-04-06 05:00:00,45,36,37,50,47,73,61,39,30,54,58,53,36,NA,27,36,24,21,13,66,27,29,20,29,64,43,24,39,29,20,56,16,53,21,NA,24,59,16,49,56,48,69,61,47,19,50,33,23,19,54,48,34,77,44,71,32,24,49,34,28,51,51,54,31,24
2022-04-06 06:00:00,46,35,38,50,48,72,61,40,30,53,58,52,36,NA,27,37,24,21,13,67,27,31,21,33,63,44,25,39,30,20,56,16,53,20,NA,23,59,17,50,56,48,69,61,46,19,51,31,24,18,55,48,34,77,45,70,32,26,50,34,29,51,51,54,32,24
2022-04-06 07:00:00,47,35,38,51,49,72,60,40,30,52,57,52,36,NA,26,37,24,22,13,66,27,31,20,34,63,43,25,40,30,21,56,16,53,20,NA,23,60,16,50,56,49,69,61,45,20,51,30,25,19,55,49,34,78,45,71,32,26,52,34,29,51,51,54,32,24
2022-04-06 08:00:00,48,36,39,48,49,70,60,41,31,51,57,52,35,NA,25,35,25,23,14,65,27,31,19,34,62,42,26,41,29,22,56,16,53,20,NA,22,59,16,51,57,48,69,61,44,20,51,28,26,20,56,50,34,77,45,70,31,26,52,35,29,51,50,54,32,25
2022-04-06 09:00:00,49,37,39,48,49,69,59,42,31,45,58,52,35,NA,25,37,25,23,17,64,29,31,19,36,61,43,25,39,30,21,56,16,54,21,NA,23,59,16,51,57,48,68,61,42,21,51,27,28,21,57,51,33,78,46,69,31,27,53,36,29,52,51,55,33,25
2022-04-06 10:00:00,49,38,40,48,51,67,58,40,32,42,58,53,34,NA,25,38,26,24,17,63,29,31,19,35,59,42,26,38,28,22,56,16,54,21,NA,23,60,17,49,58,47,67,61,42,23,49,29,28,21,56,51,35,77,47,67,31,27,53,37,32,52,50,55,34,26
2022-04-06 11:00:00,49,38,39,48,50,66,57,40,32,41,58,52,33,NA,25,38,26,25,17,61,28,30,18,36,58,42,28,37,28,23,55,16,53,21,NA,24,60,16,48,58,46,66,60,43,27,47,29,27,21,56,48,37,76,48,65,31,27,53,37,33,52,47,55,34,27
2022-04-06 12:00:00,48,38,40,49,50,63,57,42,31,41,57,52,34,NA,25,38,27,25,17,60,28,30,18,36,57,43,28,37,29,24,55,16,53,20,NA,25,60,16,49,58,46,66,60,44,27,45,28,27,21,56,47,37,76,49,64,31,28,53,38,35,53,47,55,34,27
2022-04-06 13:00:00,49,39,40,49,51,62,56,44,31,41,58,50,34,NA,28,39,28,26,16,59,29,29,17,36,57,43,28,35,27,23,55,16,52,20,NA,23,60,16,48,57,46,65,60,44,27,42,29,27,21,55,44,40,77,49,63,30,29,53,39,36,54,46,55,34,28
2022-04-06 14:00:00,50,40,38,49,51,61,55,45,32,40,59,50,34,NA,30,38,29,25,16,58,30,30,18,36,57,44,28,34,27,23,55,15,52,20,NA,23,61,17,50,57,47,63,60,43,28,40,28,28,22,55,43,41,77,49,63,30,30,53,40,35,54,45,55,33,29
2022-04-06 15:00:00,50,40,38,51,51,60,54,47,31,40,59,48,33,NA,32,38,28,26,17,57,31,30,19,36,57,43,28,33,27,25,55,16,52,20,NA,22,61,17,50,57,49,62,61,46,29,39,29,27,23,54,41,43,71,50,62,28,31,54,41,34,55,44,54,32,30
2022-04-06 16:00:00,49,38,38,50,51,61,52,48,31,40,59,48,33,NA,31,39,28,26,17,57,33,30,21,36,57,42,27,34,27,25,55,14,51,20,NA,22,61,18,51,57,50,61,61,45,29,36,29,26,22,54,39,46,70,50,60,28,32,54,42,33,56,42,54,30,30
2022-04-06 17:00:00,48,39,37,50,50,61,50,51,32,40,59,46,31,NA,31,39,28,26,17,56,33,30,21,37,57,42,27,35,28,26,52,14,50,20,NA,21,61,18,52,57,51,60,61,45,29,34,29,27,22,53,36,49,70,51,59,28,30,54,42,33,56,41,54,30,28
2022-04-06 18:00:00,48,38,36,51,50,61,47,50,33,41,58,46,30,NA,30,38,28,25,17,56,34,30,22,39,57,43,26,34,28,26,52,15,45,20,NA,20,61,19,52,56,50,59,60,45,30,28,29,28,22,52,37,51,74,50,58,30,31,54,41,34,57,39,54,28,28
2022-04-06 19:00:00,49,37,36,51,50,60,47,51,35,41,58,45,30,NA,31,38,27,27,18,55,35,29,23,43,57,42,25,34,28,27,52,14,42,20,NA,20,61,19,52,56,51,59,60,46,30,27,30,28,23,52,37,50,77,52,57,30,31,54,41,34,58,40,54,29,29
2022-04-06 20:00:00,50,37,35,52,49,59,47,51,37,42,57,45,30,NA,31,38,26,28,17,55,36,29,23,45,58,42,25,33,28,26,51,14,41,21,NA,20,61,19,53,55,52,59,59,46,30,28,29,30,24,50,36,49,70,52,57,29,29,55,40,33,59,39,53,28,28
2022-04-06 21:00:00,51,37,34,50,49,59,47,51,37,43,57,47,29,NA,30,38,25,28,17,55,38,31,23,45,58,42,25,33,27,26,51,15,37,20,NA,20,60,17,53,55,52,59,58,47,29,29,28,32,23,51,34,49,71,52,57,29,29,55,40,33,59,37,53,27,26
2022-04-06 22:00:00,51,37,34,49,50,60,45,51,36,45,57,47,27,NA,29,39,26,28,17,55,39,32,24,46,58,43,26,35,25,26,52,15,36,20,NA,21,60,18,53,55,52,59,57,47,29,29,28,34,23,51,35,51,71,52,57,29,29,55,40,33,59,35,53,27,26
2022-04-06 23:00:00,51,36,35,47,49,59,43,52,36,46,57,48,26,NA,28,39,27,28,17,55,39,32,24,48,58,43,26,35,25,26,52,15,37,21,NA,20,60,18,54,54,53,58,57,48,30,29,28,38,23,51,35,51,71,52,56,27,28,55,39,35,60,34,53,27,25
2022-04-07,49,35,35,46,48,59,43,52,36,47,57,48,26,NA,28,41,27,28,17,54,37,31,24,47,56,43,26,36,23,25,52,15,37,21,NA,19,60,17,54,53,53,58,56,50,29,30,26,39,23,51,35,51,71,52,56,25,27,54,38,35,60,34,52,28,25
2022-04-07 01:00:00,48,35,33,42,47,58,43,52,35,47,57,48,24,NA,27,41,27,27,17,54,35,29,24,45,55,43,27,36,23,26,52,14,36,21,NA,20,59,17,54,53,53,57,56,50,28,30,26,42,23,51,36,50,71,50,55,25,29,53,38,36,60,33,51,29,25
2022-04-07 02:00:00,47,34,32,84,46,58,43,52,35,48,56,47,23,NA,27,41,28,28,17,54,35,29,24,45,55,42,27,36,22,26,52,14,34,21,NA,19,59,17,53,52,53,57,56,50,27,30,26,42,22,51,36,49,71,50,54,25,31,53,37,35,59,31,51,30,25
2022-04-07 03:00:00,47,32,32,33,45,58,42,52,36,46,57,47,21,NA,29,41,28,29,18,54,35,29,24,44,53,41,27,37,23,26,52,14,34,20,NA,19,59,16,53,49,53,56,56,51,28,32,26,43,23,50,36,47,71,49,54,26,33,52,37,35,59,30,48,30,25
2022-04-07 04:00:00,46,32,33,34,44,56,42,52,36,44,56,48,21,NA,30,41,28,28,17,53,35,29,23,42,52,41,27,38,21,24,51,13,34,19,NA,18,59,17,52,49,52,57,56,51,29,30,26,44,23,49,35,47,71,49,54,25,33,49,37,35,58,29,48,30,26
2022-04-07 05:00:00,45,31,31,34,43,56,43,52,36,42,56,48,21,NA,30,42,28,28,18,53,35,28,23,37,51,40,27,37,21,24,51,13,34,19,NA,18,59,16,52,48,52,56,56,52,29,29,26,45,23,48,35,47,71,48,54,25,33,47,37,35,58,29,47,31,26
2022-04-07 06:00:00,43,31,31,33,43,56,43,52,35,43,56,47,20,NA,31,42,27,29,18,54,34,27,22,33,47,40,26,38,21,23,50,14,35,20,NA,18,59,16,51,48,51,56,55,52,29,27,27,45,22,47,34,47,71,47,54,25,32,45,37,36,58,28,47,31,26
2022-04-07 07:00:00,42,31,30,33,42,55,45,52,35,45,56,47,22,NA,30,42,27,29,17,54,35,27,22,30,45,40,25,39,22,22,49,14,35,20,NA,18,59,17,50,47,51,57,55,52,30,27,26,46,22,48,33,48,71,48,53,25,31,45,37,36,58,27,46,32,27
2022-04-07 08:00:00,42,31,29,33,40,55,44,50,35,45,55,47,23,NA,32,39,26,30,17,55,36,27,22,30,49,41,25,38,22,21,48,14,34,21,NA,18,59,18,48,46,51,57,54,52,30,27,25,45,21,47,34,47,71,49,53,25,31,43,37,37,58,27,46,34,26
2022-04-07 09:00:00,40,28,28,33,39,54,43,49,35,44,54,45,26,NA,31,38,26,29,14,55,35,28,22,30,52,42,27,39,22,21,47,15,33,21,NA,17,58,20,47,46,51,57,53,53,29,27,26,44,21,47,35,47,71,49,53,26,31,44,35,36,58,27,48,34,26
2022-04-07 10:00:00,40,28,27,33,36,54,45,49,35,43,54,41,28,NA,30,37,26,29,16,55,36,27,23,34,52,42,26,39,23,22,46,15,35,22,NA,17,57,19,47,44,52,57,52,52,27,27,23,43,20,47,36,46,72,50,53,26,32,44,35,34,58,27,52,34,28
2022-04-07 11:00:00,38,27,27,32,35,54,49,47,36,41,54,42,31,NA,29,37,26,27,16,55,38,27,24,35,53,41,25,40,23,21,46,15,37,21,NA,15,56,19,47,44,52,57,51,50,24,27,22,44,21,47,36,45,75,50,53,27,32,41,36,35,58,28,53,35,30
2022-04-07 12:00:00,39,27,28,31,33,54,52,45,35,42,53,41,31,NA,29,36,25,26,16,56,38,28,24,36,53,39,24,39,22,20,46,15,38,22,NA,13,55,20,47,46,52,57,49,49,24,27,21,44,21,48,38,46,76,50,53,27,31,40,35,33,58,26,53,36,31
2022-04-07 13:00:00,38,26,32,30,31,54,52,43,35,43,52,45,32,NA,27,37,24,25,15,55,39,29,24,37,54,39,25,39,23,21,47,17,38,22,NA,14,54,21,49,46,51,58,46,48,24,27,21,44,21,51,40,46,74,48,53,28,31,39,34,32,57,27,53,37,32
2022-04-07 14:00:00,36,26,33,30,29,55,53,42,36,45,51,47,33,NA,24,36,23,25,16,56,39,29,24,36,54,39,24,38,24,21,46,16,37,23,NA,13,54,21,48,45,51,59,45,47,24,25,21,44,20,52,40,49,73,48,54,28,31,39,34,34,58,27,54,36,32
2022-04-07 15:00:00,33,24,35,30,28,55,54,41,36,44,47,48,33,47,23,37,22,26,15,56,39,30,23,36,53,40,24,37,24,20,45,16,39,23,NA,13,54,21,48,46,48,59,43,47,23,25,20,45,20,52,40,52,73,47,54,28,30,37,35,35,57,29,54,37,31
2022-04-07 16:00:00,31,26,36,30,27,54,54,40,35,44,46,49,33,NA,24,38,22,26,14,56,37,32,23,35,53,41,24,37,25,19,44,17,40,23,NA,12,53,20,47,48,47,60,41,48,23,26,20,46,20,53,42,53,72,47,55,28,29,36,34,36,56,30,54,37,31
2022-04-07 17:00:00,31,24,36,30,25,54,55,38,36,45,46,49,33,NA,24,38,21,26,15,56,37,32,22,35,53,40,24,37,25,21,44,17,39,23,NA,13,53,21,48,48,47,60,39,46,23,27,19,44,20,53,42,53,70,45,56,26,31,35,36,38,55,31,54,37,30
2022-04-07 18:00:00,31,24,36,29,25,55,55,39,35,44,46,51,33,NA,24,38,21,28,15,56,36,32,22,35,53,40,24,37,24,20,44,17,43,24,NA,13,53,21,48,49,49,61,39,46,22,27,19,44,20,53,41,53,68,44,56,24,30,35,36,37,55,30,54,36,30
2022-04-07 19:00:00,31,24,35,29,24,56,56,39,35,45,45,51,32,NA,24,37,22,27,15,56,36,33,21,33,53,40,24,37,25,19,44,17,44,24,NA,12,53,21,50,50,49,61,39,46,21,26,18,43,19,53,40,54,68,40,56,25,29,34,37,37,54,28,54,37,29
2022-04-07 20:00:00,30,24,35,29,24,56,56,39,33,45,43,51,35,NA,23,36,23,26,15,56,35,34,20,34,53,40,24,37,26,19,46,17,43,24,NA,13,53,21,51,51,48,62,40,48,20,26,19,42,19,53,41,54,67,40,57,26,30,32,39,38,54,27,54,38,29
2022-04-07 21:00:00,30,23,34,30,23,56,56,38,32,45,42,49,34,NA,23,36,24,26,15,56,33,32,21,34,54,39,24,38,26,21,47,16,43,24,NA,14,53,21,52,51,49,62,41,48,20,25,19,41,18,53,41,54,66,38,57,26,30,32,40,40,53,27,55,39,28
2022-04-07 22:00:00,30,23,34,31,23,57,56,38,30,45,44,50,34,NA,23,36,23,26,14,56,33,30,21,35,55,38,23,38,26,22,49,16,42,24,NA,14,53,21,52,51,48,62,42,49,20,25,17,39,18,53,40,53,65,38,58,26,29,32,40,40,53,27,54,38,28
2022-04-07 23:00:00,31,24,34,31,25,57,56,37,28,45,44,51,34,NA,22,34,21,26,14,56,34,29,20,36,55,38,23,37,26,22,51,16,42,23,NA,15,54,22,52,50,49,62,42,49,19,24,17,35,18,54,40,53,64,38,58,25,29,32,41,37,52,26,54,38,28
2022-04-08,32,25,33,29,26,59,56,37,26,45,46,52,34,NA,22,32,21,26,13,58,34,29,20,37,55,38,23,36,28,22,51,16,42,23,NA,15,53,24,52,51,49,63,41,50,19,24,17,34,18,55,41,52,65,37,59,25,28,34,42,37,52,25,55,37,28
2022-04-08 01:00:00,32,24,35,29,26,60,56,37,25,45,46,52,34,NA,23,33,20,26,13,58,35,29,20,39,56,38,24,35,26,23,51,17,44,21,NA,15,53,25,53,51,50,63,41,51,20,25,16,33,18,55,41,53,64,37,60,25,26,35,44,35,52,26,56,37,27
2022-04-08 02:00:00,33,26,37,29,28,62,56,37,24,44,45,52,34,NA,22,33,19,26,12,58,36,30,19,39,58,39,23,34,26,22,49,17,46,22,NA,15,53,27,53,51,51,63,41,51,20,26,15,32,18,55,42,52,64,37,61,25,24,35,44,34,53,26,55,35,26
2022-04-08 03:00:00,34,27,37,28,28,62,55,37,23,46,45,52,34,NA,21,33,19,25,12,58,36,30,19,39,58,41,22,34,26,23,50,17,49,22,NA,15,52,32,54,52,51,63,41,51,19,25,14,32,17,55,42,53,65,37,61,24,23,36,44,34,53,26,55,35,25
2022-04-08 04:00:00,34,28,36,54,29,62,55,37,24,46,47,53,33,NA,20,32,20,25,12,58,35,30,19,41,59,43,20,35,27,22,49,18,51,22,NA,14,52,36,54,51,52,63,42,52,19,26,14,32,17,55,43,53,65,37,61,24,22,37,44,35,53,27,56,34,24
2022-04-08 05:00:00,34,28,37,56,32,61,55,37,24,45,48,52,33,NA,20,31,20,25,11,56,35,30,19,42,60,43,20,35,27,22,50,18,52,22,NA,15,53,38,55,52,52,63,43,52,20,26,16,34,17,55,45,53,65,37,61,25,20,38,43,35,53,27,56,34,23
2022-04-08 06:00:00,36,28,37,58,34,62,55,38,25,44,48,53,32,NA,21,30,21,25,12,55,36,30,20,43,60,44,19,35,27,22,50,17,51,22,NA,15,55,39,55,52,53,64,44,52,20,27,15,36,17,57,45,53,65,39,61,25,21,36,45,34,53,27,55,34,22
2022-04-08 07:00:00,36,29,37,59,36,63,55,36,24,40,51,53,31,NA,22,31,21,24,12,55,35,29,21,43,60,43,18,35,27,22,51,16,52,21,NA,16,55,38,56,52,53,63,45,52,21,26,16,36,18,56,45,53,65,38,61,25,21,35,45,34,53,27,55,33,22
2022-04-08 08:00:00,37,30,39,59,37,63,54,37,24,40,52,53,29,NA,21,32,20,23,12,55,34,29,21,43,59,43,18,35,27,22,51,15,52,20,NA,16,56,37,57,52,53,63,49,52,21,26,18,38,18,56,43,53,65,38,61,25,21,34,45,34,53,27,55,31,22
2022-04-08 09:00:00,38,32,41,59,41,64,54,37,23,41,53,54,27,NA,22,32,20,23,12,55,35,29,22,43,58,42,18,33,27,22,52,14,52,21,NA,16,57,35,57,52,53,63,52,52,21,26,18,39,18,56,42,53,65,40,62,25,21,34,46,33,52,27,54,31,22
2022-04-08 10:00:00,39,31,41,59,44,65,55,35,23,41,54,54,25,NA,24,32,21,23,11,55,33,31,22,39,58,43,17,34,26,20,52,14,53,20,NA,16,57,35,57,52,53,63,52,53,22,26,18,39,18,56,41,53,65,39,62,25,21,34,44,34,52,27,52,30,21
2022-04-08 11:00:00,40,31,40,59,44,65,54,35,24,42,54,54,23,NA,26,32,20,23,10,55,32,31,21,39,57,43,17,36,26,21,52,14,53,20,NA,16,57,35,57,52,53,64,53,53,22,26,18,38,17,57,41,53,62,39,62,24,21,35,43,34,53,26,50,28,20
2022-04-08 12:00:00,40,30,41,59,46,66,54,33,25,41,54,53,22,NA,26,32,21,23,10,55,31,32,20,38,56,44,17,37,27,22,52,14,53,20,NA,17,57,34,57,52,53,63,54,54,22,26,19,37,17,56,41,52,61,39,62,24,22,35,42,34,52,28,50,29,19
2022-04-08 13:00:00,39,30,39,59,50,66,53,34,25,41,54,53,22,NA,26,30,22,23,11,56,29,32,21,38,56,45,17,37,27,22,52,14,53,19,NA,18,57,33,57,52,54,63,54,54,22,27,18,38,17,56,40,52,61,41,62,24,21,34,42,34,51,28,51,29,18
2022-04-08 14:00:00,40,29,38,60,51,65,52,34,26,40,54,53,22,NA,27,29,23,23,10,56,27,32,21,38,55,46,18,38,26,22,53,15,53,19,NA,19,57,34,57,52,54,63,55,54,22,28,19,38,18,55,38,50,61,42,62,23,21,35,42,33,48,28,52,29,17
2022-04-08 15:00:00,42,30,37,60,51,65,52,33,27,40,55,54,22,NA,27,29,23,21,10,55,28,32,21,38,55,47,19,39,27,23,53,16,53,20,NA,19,57,33,57,51,54,62,55,54,22,29,20,38,18,55,39,44,62,43,61,24,21,36,42,33,47,27,51,28,18
2022-04-08 16:00:00,44,29,35,60,51,65,52,33,28,39,54,55,22,NA,26,28,23,21,10,55,29,31,20,37,55,47,22,39,25,23,53,15,52,20,NA,20,57,33,57,49,54,62,55,53,23,28,21,38,18,55,38,37,62,45,61,24,21,35,43,32,46,25,52,30,19
2022-04-08 17:00:00,45,31,35,60,52,65,52,34,27,39,55,55,22,NA,28,29,24,20,10,56,30,31,20,36,55,47,24,40,25,23,54,16,53,21,NA,20,57,32,57,51,54,61,56,54,22,27,22,37,18,54,39,36,63,48,60,24,21,35,43,32,46,24,52,29,20
2022-04-08 18:00:00,45,31,35,60,53,65,50,36,27,39,55,55,22,NA,28,30,24,19,10,56,30,30,19,34,55,47,25,40,26,25,54,15,52,21,NA,21,58,31,57,52,54,61,56,53,22,45,23,38,19,54,40,33,65,50,60,23,22,35,46,32,45,24,53,29,20
2022-04-08 19:00:00,46,31,38,60,54,65,49,37,27,38,56,55,22,NA,28,29,23,19,11,56,30,31,20,33,55,48,25,40,26,25,55,15,52,20,NA,21,59,31,57,53,53,60,56,54,22,45,26,38,19,54,40,32,65,52,60,23,21,35,46,33,44,24,53,29,22
2022-04-08 20:00:00,48,33,39,60,55,66,49,37,27,39,56,55,21,NA,28,30,23,19,11,56,32,31,21,31,55,49,23,41,26,26,55,15,52,20,NA,21,60,31,56,54,53,60,56,54,22,44,26,39,18,54,41,32,66,52,59,22,21,36,45,33,44,24,53,33,23
2022-04-08 21:00:00,47,34,42,60,56,67,49,38,29,38,57,56,19,NA,30,30,23,18,12,56,33,32,21,29,54,53,24,41,24,25,54,15,52,20,NA,20,60,31,56,54,52,59,57,54,23,45,26,39,18,53,42,32,67,52,59,21,22,36,46,33,42,24,54,34,23
2022-04-08 22:00:00,48,36,47,60,56,67,50,39,30,37,57,56,19,NA,30,28,24,17,12,56,34,34,20,27,53,54,24,41,24,26,54,15,52,20,NA,20,60,31,55,55,52,59,57,54,23,46,31,40,18,54,44,32,67,53,58,21,24,38,47,35,42,24,54,36,24
2022-04-08 23:00:00,50,37,49,60,56,67,51,40,33,37,56,56,19,NA,30,30,25,16,12,56,35,36,20,25,52,54,25,41,23,26,53,15,52,20,NA,18,60,30,54,55,52,59,58,55,22,46,33,40,18,54,45,34,67,52,58,21,24,42,49,39,43,24,54,37,24
2022-04-09,51,38,51,60,56,67,52,41,35,38,56,55,19,NA,32,30,25,17,13,56,35,40,20,24,52,54,25,41,23,28,53,15,52,19,NA,18,61,28,53,55,52,58,58,55,22,47,35,41,18,53,46,34,67,52,58,21,24,42,48,43,42,25,54,39,25
2022-04-09 01:00:00,51,38,50,60,56,67,52,42,36,37,57,55,20,NA,31,30,26,18,12,56,35,44,20,22,51,54,26,40,25,29,52,16,53,20,NA,18,61,28,53,55,50,58,59,55,22,44,38,42,19,54,49,33,68,52,58,21,24,43,48,45,40,25,55,40,25
2022-04-09 02:00:00,50,38,49,60,56,66,53,43,37,38,57,55,20,NA,33,30,27,18,12,55,34,50,20,22,44,53,26,42,25,30,52,16,53,20,NA,18,62,26,52,56,48,58,59,56,22,44,39,41,19,54,49,33,68,51,58,21,24,44,47,47,39,25,55,41,27
2022-04-09 03:00:00,49,37,48,60,56,67,53,43,38,36,57,55,20,NA,33,31,27,18,14,56,33,52,21,21,42,53,27,42,25,31,52,16,52,21,NA,19,62,22,52,56,47,59,59,56,22,43,40,42,19,55,51,33,68,50,58,22,24,44,48,48,39,25,56,41,28
2022-04-09 04:00:00,49,37,48,46,55,68,54,43,38,36,56,55,21,NA,34,33,27,18,14,56,34,53,21,20,38,53,28,43,25,32,53,15,52,21,NA,20,62,18,51,57,46,59,58,56,21,48,39,41,18,55,50,32,67,49,58,22,24,45,48,49,39,25,56,41,28
2022-04-09 05:00:00,50,37,49,41,55,68,54,43,38,37,56,55,21,NA,35,33,27,18,15,57,34,54,22,20,36,52,28,43,25,33,52,15,51,21,NA,19,62,17,49,57,45,58,58,56,20,48,38,37,19,56,50,30,67,48,58,21,24,45,49,49,38,25,56,41,28
2022-04-09 06:00:00,49,37,50,37,54,67,54,43,38,36,56,54,22,NA,36,32,26,18,14,56,34,54,21,19,35,52,29,41,24,34,52,16,52,21,NA,19,60,17,46,57,45,58,57,56,19,48,38,35,19,54,50,29,67,47,58,22,23,48,48,50,37,26,56,40,28
